Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
parsel,881448,4.47,10,0,0,10,0,10,10,,3,0,,0,9
aws-lambda-builders,582014,4.47,10,,0,10,0,10,10,,2,10,,0,3
restrictedpython,484264,4.47,10,,0,10,0,9,0,,7,10,,0,10
pytest-socket,416950,4.47,10,,0,10,0,10,7,,6,0,,0,10
simple-ddl-parser,269114,4.47,10,,0,10,0,10,7,,6,0,,0,10
tox-gh-actions,250812,4.47,10,,0,10,0,10,7,,6,0,0,0,10
tslearn,241423,4.47,10,0,0,10,0,10,5,,9,0,,0,10
zope-deferredimport,186843,4.47,10,,0,10,0,9,0,,7,10,,0,10
netmiko,185978,4.47,10,,0,10,0,10,10,,6,0,,0,7
ffn,173855,4.47,10,0,0,10,0,10,7,,6,0,,0,10
transaction,171671,4.47,10,,0,10,0,9,0,,7,10,,0,10
lief,147078,4.47,7,0,0,10,0,10,10,,6,0,0,0,10
pysqlite3-binary,123233,4.47,10,0,0,10,0,10,5,,9,0,,0,10
kserve,118445,4.47,10,,5,10,0,10,10,10,0,4,0,0,0
colour-science,111102,4.47,10,,0,10,0,10,10,,3,0,,0,9
pyramid-jinja2,97262,4.47,10,0,0,10,0,9,0,,7,10,,0,10
auditwheel,82870,4.47,6,0,0,10,0,9,10,,8,0,,0,10
setuptools,238309893,4.44,0,0,0,10,10,10,10,,6,0,,0,10
isodate,64106322,4.44,10,0,0,10,10,10,0,,6,0,,0,10
h11,24399848,4.44,10,,0,10,10,10,0,,6,0,,0,10
secretstorage,20263805,4.44,10,,0,10,0,10,6,,7,0,,0,10
stack-data,8083176,4.44,10,0,0,10,10,10,0,,6,0,,0,10
colorlog,6050476,4.44,10,,0,10,0,10,0,10,6,0,,0,10
click-man,5641537,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
google-cloud-logging,5342892,4.44,10,,0,,10,10,8,,4,10,,,10
uvloop,4496261,4.44,10,,0,10,0,10,0,10,6,0,,0,10
pytest-forked,4005156,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
resampy,3941936,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
httptools,3895295,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
flask-caching,3247953,4.44,10,0,0,10,0,9,7,,6,0,,0,10
elasticsearch-dsl,2579561,4.44,10,,0,10,0,10,0,,6,10,0,0,10
pdfminer-six,2315736,4.44,10,,0,10,0,10,0,10,6,0,0,0,10
h3,2174596,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
aiodns,1902701,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
realesrgan,1875401,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
findspark,1869137,4.44,10,,0,10,0,10,0,10,6,0,,0,10
bracex,1530145,4.44,10,,0,10,0,10,0,10,6,0,,0,10
aioredis,1420211,4.44,10,,0,10,0,10,0,,6,10,0,0,10
fs,1379194,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
telegraph,1363302,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
cmd2,1347826,4.44,10,,0,10,0,10,6,,7,0,,0,10
python-crfsuite,1314448,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
userpath,1266336,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
aiohttp-retry,1233876,4.44,10,,0,10,0,10,0,10,6,0,,0,10
django-environ,1208357,4.44,10,,0,10,0,10,0,,6,10,0,0,10
colorful,1206078,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pyppmd,1066118,4.44,10,0,0,10,0,10,0,,6,10,,0,10
multivolumefile,1058276,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pytest-random-order,994647,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
av,968384,4.44,10,,0,10,0,10,0,10,6,0,,0,10
splunk-sdk,838317,4.44,10,,0,10,0,10,0,10,6,0,,0,10
petl,830633,4.44,10,,0,10,0,10,0,10,6,0,,0,10
mkdocs-material-extensions,829104,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pamqp,783732,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
openapi-schema-pydantic,751858,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
branca,747767,4.44,10,,0,10,0,10,0,10,6,0,,0,10
plac,744715,4.44,10,0,0,10,0,10,6,,7,0,,0,10
pdf2image,721782,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
base58,710998,4.44,10,,0,10,0,10,0,10,6,0,,0,10
editdistance,613263,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
newrelic-telemetry-sdk,563510,4.44,10,,0,10,0,10,0,,6,10,,0,10
rollbar,505372,4.44,10,,0,10,0,10,6,,7,0,,0,10
numpy-financial,500376,4.44,10,,0,10,0,10,0,,7,9,,0,10
chex,460274,4.44,10,,0,10,0,10,10,,7,0,,0,6
optax,424916,4.44,10,,0,10,0,10,10,,7,0,,0,6
bitstruct,414328,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
zopfli,401230,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
pyclipper,379269,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
graphene-django,378586,4.44,10,,0,10,0,10,10,10,6,0,,0,0
crc32c,377568,4.44,10,,0,10,0,10,0,10,6,0,,0,10
stackprinter,377055,4.44,10,,0,10,0,10,0,10,6,0,,0,10
geoip2-tools,346472,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
textparser,345726,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
sphinx-tabs,327359,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
google-cloud-common,320194,4.44,10,,0,10,0,10,2,,3,10,,0,10
aws-secretsmanager-caching,306368,4.44,10,,0,10,0,10,0,,6,10,,0,10
apipkg,296493,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
google-cloud-dns,287987,4.44,10,,0,10,0,10,2,,3,10,,0,10
pip-requirements-parser,282446,4.44,10,,0,10,0,10,0,10,6,0,,0,10
brotlicffi,275378,4.44,10,,0,10,0,10,0,10,6,0,,0,10
utm,269158,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
pytest-flask,268384,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pep562,267960,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
mockito,249429,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
brotlipy,246681,4.44,10,,0,10,0,10,0,10,6,0,,0,10
prometheus-fastapi-instrumentator,221286,4.44,10,,0,10,0,10,10,,4,0,,0,8
pusher,186683,4.44,10,,0,10,0,10,0,10,6,0,,0,10
backports-datetime-fromisoformat,183987,4.44,10,,0,10,0,10,0,10,6,0,,0,10
gym-notices,183830,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
tableschema,174992,4.44,10,,0,10,0,10,0,10,6,0,,0,10
aiostream,170641,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pandas-market-calendars,167514,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
py-moneyed,159547,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
gymnasium-notices,152425,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
amundsen-rds,152297,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
django-safedelete,144980,4.44,10,0,0,10,0,10,6,,7,0,,0,10
m2r2,144169,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
xopen,140638,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
ldaptor,139331,4.44,10,,0,10,0,10,0,10,6,0,,0,10
easy-thumbnails,138359,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
actions-toolkit,130965,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
sphinx-togglebutton,129972,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
ruyaml,123085,4.44,10,,0,10,0,10,0,10,6,0,,0,10
condor-git-config,111565,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
bowler,103368,4.44,10,,0,10,0,10,0,,7,9,,0,10
paramiko-expect,101888,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
dict2xml,100937,4.44,10,,0,10,0,10,0,10,6,0,0,0,10
lameenc,96564,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
cppy,96339,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
poppler-utils,94708,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
google-cloud-runtimeconfig,93615,4.44,10,,0,10,0,10,2,,3,10,,0,10
wikipedia-api,88874,4.44,10,,0,10,0,10,0,10,6,0,,0,10
postmarker,86347,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
mozilla-django-oidc,84260,4.44,10,,0,10,0,10,0,10,6,0,,0,10
rules,83596,4.44,10,,0,10,0,10,0,10,6,0,,0,10
python-binary-memcached,80932,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
greenlet,52490957,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
zeep,8149654,4.41,10,,0,10,0,9,0,10,6,0,,0,10
gevent,6333200,4.41,10,0,0,10,0,9,0,10,6,0,0,0,10
netaddr,3956695,4.41,10,0,0,10,10,9,0,,6,0,,0,10
boltons,3903364,4.41,10,,0,10,0,9,6,,7,0,0,0,10
ddsketch,2279400,4.41,10,,0,10,0,9,0,10,6,0,,0,10
hyperlink,2174729,4.41,10,,0,10,10,9,0,,6,0,,0,10
tld,1860851,4.41,10,0,0,10,0,9,0,,6,10,,0,10
cytoolz,1447536,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
pygsheets,1305063,4.41,10,,0,10,0,9,6,,7,0,,0,10
gfpgan,1269777,4.41,10,0,0,10,0,9,0,10,6,0,0,0,10
immutables,1269379,4.41,10,,0,10,0,9,0,10,6,0,,0,10
flask-bcrypt,1138161,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
geventhttpclient,1073247,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
tangled-up-in-unicode,806673,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
requests-sigv4,733885,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
prance,399630,4.41,10,,0,10,0,9,0,10,6,0,,0,10
pysimdjson,373375,4.41,10,,0,10,0,9,0,10,6,0,,0,10
swagger-spec-validator,365406,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
translationstring,356463,4.41,10,0,0,10,0,9,0,,6,10,,0,10
cvdupdate,345443,4.41,10,,0,10,0,10,1,10,4,0,,0,10
model-bakery,313352,4.41,10,0,0,10,0,9,10,10,6,0,,0,0
jupyter-lsp,303150,4.41,10,,0,10,0,10,10,,4,10,,0,1
hmmlearn,191155,4.41,10,0,0,10,0,10,5,,8,0,,0,10
pyproject-flake8,185731,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
pylink-square,172011,4.41,10,,0,10,0,9,1,10,6,0,,0,9
drf-writable-nested,146882,4.41,10,,0,10,0,9,0,10,6,0,,0,10
nbval,124476,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
varname,105083,4.41,10,0,0,10,0,10,9,,2,0,,0,10
devpi-common,93813,4.41,9,0,0,10,0,0,10,,7,0,,0,10
mixer,93641,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
dataclass-wizard,88878,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
devpi-client,87562,4.41,9,0,0,10,0,0,10,,7,0,,0,10
flake8-html,85508,4.41,10,,0,10,0,9,0,10,6,0,,0,10
delta-spark,6271372,4.38,10,,0,10,0,10,10,,0,0,,0,10
cassandra-driver,1445957,4.38,10,,0,,0,10,10,,10,10,,,10
modin,1181655,4.38,10,,0,10,0,10,10,,0,0,0,0,10
quinn,910721,4.38,10,,0,10,0,0,10,,8,0,0,0,8
social-auth-core,814004,4.38,10,,0,10,0,10,10,,0,0,,0,10
jq,592258,4.38,10,0,0,10,0,10,10,,,0,,0,10
django-ckeditor,276427,4.38,10,0,0,10,0,10,6,,6,0,,0,10
keras-tuner,275885,4.38,10,0,0,10,0,10,10,,0,0,,0,10
dunamai,247159,4.38,10,,0,10,0,10,7,,6,0,0,0,9
openmim,174302,4.38,10,,0,10,0,10,7,,6,0,,0,9
scikeras,166902,4.38,10,,0,10,0,10,6,,6,0,,0,10
treelite,151155,4.38,10,,0,10,0,10,10,,0,0,0,0,10
treelite-runtime,147997,4.38,10,,0,10,0,10,10,,0,0,0,0,10
wemake-python-styleguide,134412,4.38,10,,0,10,0,10,10,,0,0,,0,10
tailer,117877,4.38,10,,0,10,0,10,4,,9,0,,0,10
imgtool,107883,4.38,10,,2,10,0,10,10,,4,10,,0,0
magic-filter,95044,4.38,10,0,0,10,0,10,0,10,8,0,,0,8
multiprocess,8647206,4.34,10,0,0,,0,9,10,,10,10,0,,10
ecdsa,6101018,4.34,10,0,0,10,10,9,2,,2,0,,0,10
brotli,5565016,4.34,10,,0,,10,10,3,,10,10,0,,10
preshed,3743179,4.34,10,0,0,10,0,10,5,,7,0,,0,10
graphql-relay,1447826,4.34,10,0,0,10,0,10,0,10,6,0,,0,9
python-engineio,1383975,4.34,10,0,0,10,0,10,9,,6,10,,0,0
pyinstaller-hooks-contrib,953223,4.34,10,,0,10,0,9,10,,,0,,0,10
dominate,907670,4.34,10,0,0,10,0,10,5,,7,0,,0,10
selenium-wire,905179,4.34,9,,0,10,0,10,0,10,6,0,,0,10
pylint-plugin-utils,901647,4.34,10,0,0,10,0,10,7,,7,0,,0,8
itemadapter,735882,4.34,10,0,0,10,0,10,5,,7,0,,0,10
requirements-parser,557558,4.34,10,0,0,10,0,10,0,10,6,0,0,0,9
subprocess-tee,490248,4.34,10,,0,10,0,10,3,10,,0,,0,10
doit,384905,4.34,10,0,0,10,0,10,5,,7,0,,0,10
databases,338395,4.34,10,,0,10,0,10,0,,9,10,,0,7
awacs,278025,4.34,10,0,0,10,0,10,10,,7,0,,0,5
sqlalchemy-mixins,239156,4.34,10,0,0,10,0,10,5,,7,0,,0,10
flake8-simplify,228873,4.34,10,0,0,10,0,10,5,,7,0,,0,10
pycaret,225292,4.34,10,,0,10,0,10,10,,4,0,0,0,7
pansi,174204,4.34,10,0,0,10,0,10,5,,7,0,,0,10
jupyterlab-execute-time,168390,4.34,10,0,0,10,0,10,5,,7,0,,0,10
distrax,162016,4.34,10,0,0,10,0,10,5,,7,0,,0,10
pypinyin,146311,4.34,10,,0,10,0,10,5,,7,0,,0,10
tavern,139894,4.34,10,,0,10,0,10,10,,4,0,,0,7
conllu,138060,4.34,10,0,0,10,0,10,5,,7,0,,0,10
rpaframework,136196,4.34,8,,0,10,0,10,10,,4,0,,0,9
prawcore,117995,4.34,10,,0,10,0,10,3,,10,0,,0,10
warlock,112747,4.34,10,0,0,10,0,10,0,10,6,0,,0,9
rpaframework-pdf,104140,4.34,8,,0,10,0,10,10,,4,0,,0,9
qiskit-ibmq-provider,97519,4.34,10,,0,10,0,10,10,,7,0,,0,5
humiolib,96648,4.34,10,0,0,10,0,10,5,,7,0,,0,10
fugashi,93567,4.34,10,0,0,10,0,10,7,,4,0,,0,10
tqdm,49680062,4.31,10,,5,,10,9,0,,10,0,8,,10
tzdata,30693227,4.31,10,,0,10,0,9,5,,7,0,,0,10
msal-extensions,26684490,4.31,10,,0,10,0,10,0,10,4,0,,0,10
poetry-core,20496466,4.31,8,,0,10,0,10,10,,2,0,0,0,10
prometheus-client,17824690,4.31,10,0,0,,0,10,10,,10,9,,,10
transformers,12997330,4.31,10,,0,10,0,10,10,10,4,0,,0,0
python-http-client,7316880,4.31,10,,0,10,0,10,0,10,4,0,,0,10
cfn-flip,1780547,4.31,10,0,0,10,0,10,0,,4,10,0,0,10
emoji,1469896,4.31,10,0,0,10,0,9,10,,7,0,,0,5
testpath,1277539,4.31,8,0,0,10,0,10,0,,7,10,,0,10
pyphen,1092075,4.31,10,0,0,10,0,9,5,,7,0,,0,10
dependency-injector,902918,4.31,10,,0,10,0,10,0,10,4,0,,0,10
visions,842299,4.31,10,,0,10,0,9,0,10,6,0,,0,9
pygame,763550,4.31,10,,0,10,0,0,10,,4,0,0,0,10
pex,710435,4.31,0,,0,10,0,10,10,10,4,0,0,0,10
wand,644111,4.31,10,0,0,10,0,9,5,,7,0,0,0,10
flax,629926,4.31,10,,0,10,0,10,10,,4,10,0,0,0
aiormq,609925,4.31,10,0,0,10,0,9,9,,4,0,,0,8
flask-restx,564011,4.31,10,,0,10,10,9,0,,6,0,,0,9
aws-assume-role-lib,560586,4.31,10,0,0,10,0,10,0,10,4,0,0,0,10
pytest-split,500826,4.31,10,,0,10,0,10,10,,2,0,,0,8
deprecat,330780,4.31,10,0,0,10,0,10,0,10,7,0,,0,8
sqlmodel,258624,4.31,10,,0,10,0,10,0,,4,10,,0,10
python-anticaptcha,239188,4.31,10,0,0,10,0,10,0,10,4,0,,0,10
django-tables2,167826,4.31,10,,0,10,0,9,5,,7,0,,0,10
aws-error-utils,165434,4.31,10,0,0,10,0,10,0,10,4,0,0,0,10
pygeos,162862,4.31,10,,0,10,0,10,0,10,4,0,0,0,10
pylama,148793,4.31,10,0,0,10,0,10,0,10,4,0,,0,10
music-assistant,142239,4.31,0,,0,10,0,10,10,10,4,0,,0,10
pytorch-pretrained-bert,122464,4.31,10,,0,10,0,10,10,10,4,0,,0,0
starlette-context,115993,4.31,10,0,0,10,0,10,5,,8,0,,0,9
dask-glm,110996,4.31,10,0,0,10,0,10,0,,8,9,,0,8
m3u8,108040,4.31,10,0,0,10,0,9,5,,7,0,,0,10
decord,93116,4.31,10,0,0,10,0,10,0,10,4,0,0,0,10
salt-lint,91278,4.31,10,,0,10,0,10,0,10,4,0,,0,10
gpsoauth,91077,4.31,10,0,0,10,0,10,7,,8,0,,0,7
blessed,2642378,4.28,10,,0,10,0,10,5,,6,0,,0,10
watchfiles,2133047,4.28,10,,0,10,0,10,5,,6,0,,0,10
setuptools-rust,1483945,4.28,10,,0,10,0,10,10,,0,0,,0,9
boxsdk,1368995,4.28,10,,0,10,0,10,5,,6,0,0,0,10
watchgod,1110177,4.28,10,,0,10,0,10,5,,6,0,,0,10
acryl-datahub,997075,4.28,3,,0,10,0,10,10,10,4,10,,0,0
fastcore,581501,4.28,10,0,0,10,0,10,5,,6,0,,0,10
qdldl,424289,4.28,10,0,0,10,0,10,5,,6,0,,0,10
confuse,407458,4.28,10,0,0,10,0,10,5,,6,0,,0,10
jina,367976,4.28,10,,0,0,0,10,10,10,0,10,,0,9
transitions,345772,4.28,10,,0,10,0,10,5,,6,0,,0,10
grequests,263978,4.28,10,0,0,10,0,10,5,,6,0,0,0,10
acryl-datahub-airflow-plugin,241286,4.28,3,,0,10,0,10,10,10,4,10,,0,0
datadog-lambda,202527,4.28,10,,0,10,0,10,10,,0,0,0,0,9
pyspellchecker,171944,4.28,10,0,0,10,0,10,5,,6,0,,0,10
mdutils,147626,4.28,10,,0,10,0,10,5,,6,0,0,0,10
respx,137584,4.28,10,,0,10,0,10,5,,6,0,,0,10
joblib,24931103,4.25,10,,0,,10,10,10,,8,0,,,10
python-dotenv,24392387,4.25,10,0,0,10,0,10,4,,7,0,,0,10
w3lib,2069734,4.25,10,0,0,10,10,10,0,,3,0,,0,10
posthog,586629,4.25,10,0,0,10,0,10,4,,7,0,,0,10
daphne,566364,4.25,10,0,0,10,0,10,4,,7,0,,0,10
django-countries,414797,4.25,10,0,0,10,0,10,4,,7,0,,0,10
line-profiler,369203,4.25,10,,0,10,0,9,5,,6,0,,0,10
tinydb,319649,4.25,10,,0,10,0,10,6,,7,0,,0,8
strenum,283192,4.25,10,,0,10,0,10,4,,7,0,0,0,10
pebble,245780,4.25,10,0,0,10,0,10,4,,7,0,,0,10
bashlex,238618,4.25,10,0,0,10,0,10,4,,7,0,,0,10
asynch,231706,4.25,10,0,0,10,0,10,0,10,6,0,,0,8
pdoc3,218444,4.25,10,0,0,10,10,10,0,,3,0,,0,10
tsfresh,209512,4.25,10,0,0,10,0,10,6,,4,0,,0,10
triad,193819,4.25,10,,0,10,0,10,6,,4,0,,0,10
python-ctags3,113878,4.25,10,0,0,10,0,10,4,,7,0,,0,10
funcparserlib,101487,4.25,10,0,0,10,0,10,0,10,6,0,,0,8
dcor,100497,4.25,10,,0,10,0,10,0,10,6,0,,0,8
facebook-wda,97347,4.25,10,0,0,10,0,10,0,10,6,0,,0,8
autodocsumm,86732,4.25,10,0,0,10,0,10,4,,7,0,,0,10
sendgrid,6707816,4.22,10,,0,10,0,10,3,10,4,0,,0,6
cssselect,4434609,4.22,10,0,0,10,10,9,0,,3,0,,0,10
cartoframes,1619125,4.22,10,,0,10,0,10,0,,7,10,0,0,7
pyelftools,1400780,4.22,0,0,0,10,0,9,6,,9,10,,0,10
pep8-naming,1200512,4.22,10,0,0,10,0,9,4,,7,0,,0,10
django-compressor,363320,4.22,10,0,0,10,0,9,4,,7,0,,0,10
plotly-resampler,283810,4.22,10,,0,10,0,10,10,,8,0,,0,3
pytest-celery,122202,4.22,10,0,0,10,0,9,10,,4,0,,0,6
django-classy-tags,111835,4.22,10,,0,10,0,9,1,10,6,0,0,0,7
maltego-trx,90185,4.22,10,,0,10,0,10,7,,5,0,,0,8
wrapt,68725252,4.19,10,0,0,10,0,10,4,,6,0,,0,10
