Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
tf-slim,125249,3.44,10,,0,,0,10,8,,8,0,,,10
crhelper,117293,3.44,10,0,0,,0,10,0,,10,10,,,10
pyobjc-framework-applescriptkit,108515,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-launchservices,107580,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-automator,107364,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-exceptionhandling,107083,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-installerplugins,107080,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-latentsemanticmapping,107017,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-searchkit,106891,3.44,10,0,0,,0,0,10,,10,0,,,10
msedge-selenium-tools,106886,3.44,10,,0,,0,10,0,,10,10,4,,6
pyobjc-framework-preferencepanes,106869,3.44,10,0,0,,0,0,10,,10,0,,,10
dagster-pyspark,106725,3.44,10,,0,10,0,10,10,,,0,,0,0
pyobjc-framework-securityfoundation,106267,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-diskarbitration,106127,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-dvdplayback,105724,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-discrecordingui,105710,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-osakit,105629,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-applescriptobjc,105570,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-localauthentication,104684,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-opendirectory,104617,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-accounts,104304,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-dictionaryservices,104245,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-eventkit,104227,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-instantmessage,104193,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-collaboration,104191,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-servicemanagement,103940,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-ituneslibrary,103445,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-netfs,103442,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-iosurface,103399,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-calendarstore,103327,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-findersync,103226,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-medialibrary,103224,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-cloudkit,103216,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-mediaaccessibility,103149,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-mediaplayer,103042,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-colorsync,102896,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-social,102850,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-businesschat,101194,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-naturallanguage,101135,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-adsupport,101114,3.44,10,0,0,,0,0,10,,10,0,,,10
pyobjc-framework-videosubscriberaccount,100926,3.44,10,0,0,,0,0,10,,10,0,,,10
newrelic-airflow-plugin,92582,3.44,10,,0,,0,10,0,,10,10,,,10
chart-studio,87733,3.44,10,,0,,0,10,10,,10,10,,,0
dagster-slack,83639,3.44,10,,0,10,0,10,10,,,0,,0,0
google-gax,80718,3.44,10,,0,,0,10,0,,10,10,,,10
dagster-docker,80469,3.44,10,,0,10,0,10,10,,,0,,0,0
adal,23737613,3.41,10,,0,,10,9,0,,10,0,0,,10
retry,11945729,3.41,10,0,0,,10,9,0,,10,0,,,10
hypothesis,5002658,3.41,10,,0,10,0,9,10,,0,0,,0,0
pydevd,989454,3.41,0,,0,10,0,10,5,,7,0,,0,10
pytest-base-url,433172,3.41,10,,0,10,0,9,0,,3,0,,0,8
radon,374195,3.41,10,0,0,,0,10,10,,6,0,,,9
gin-config,256944,3.41,10,0,0,,0,10,1,,8,10,,,10
spacy-pkuseg,118048,3.41,10,0,0,10,0,10,0,,7,0,0,0,5
oauth2client,15626378,3.38,10,,0,,10,10,0,,8,10,,,4
mock,11896046,3.38,10,0,0,,0,10,6,,10,0,,,10
snowballstemmer,6998256,3.38,10,0,0,,0,10,6,,10,0,,,10
tldextract,5109185,3.38,10,,0,,0,10,6,,10,0,,,10
xmodem,378913,3.38,10,0,0,,0,10,6,,10,0,,,10
omniduct,274477,3.38,10,0,0,,0,10,0,,10,9,,,10
pycls,150579,3.38,10,,0,,0,10,0,,10,9,,,10
usaddress-scourgify,139658,3.38,10,,0,,0,10,6,,10,0,,,10
azure-storage-common,10685179,3.34,10,0,0,,0,10,0,,10,10,,,9
azure-cosmosdb-table,4547681,3.34,10,0,0,,0,10,0,,10,10,,,9
azure-cosmosdb-nspkg,4291470,3.34,10,0,0,,0,10,0,,10,10,,,9
azure-storage-file,2743123,3.34,10,0,0,,0,10,0,,10,10,,,9
azure-storage-nspkg,1123383,3.34,10,0,0,,0,10,0,,10,10,,,9
pydocumentdb,264425,3.34,10,,0,,0,10,0,,10,10,,,9
scalesec-gcp-workload-identity,214649,3.34,10,,0,10,0,0,0,,8,0,,0,7
torchbiggraph,188964,3.34,10,,0,,0,9,0,,10,9,0,,10
ipyleaflet,153412,3.34,10,0,0,10,0,10,5,,6,0,,0,0
msrest,32187288,3.31,10,,0,,0,10,0,,8,10,,,10
scikit-image,6911075,3.31,10,,0,,0,9,10,,8,0,,,7
raven,1109703,3.31,10,0,0,,0,10,0,,8,10,0,,10
pystache,980205,3.31,10,0,0,0,0,10,0,,6,0,8,0,10
blobfile,411522,3.31,10,0,0,,0,9,7,,8,0,,,10
pytest-parallel,367254,3.31,10,0,0,10,0,10,0,,7,0,,0,4
pyathenajdbc,310797,3.31,10,,0,10,0,10,0,,7,0,0,0,4
sox,147345,3.31,10,,0,10,0,10,0,,7,0,,0,4
eeweather,134436,3.31,10,,0,,0,10,8,,6,0,,,10
apache-atlas,84980,3.31,10,,0,,0,10,10,,8,10,,,0
subprocess32,1312343,3.28,10,0,0,,0,9,0,,8,10,,,10
autograd,1051917,3.28,10,0,0,,0,10,5,,10,0,,,10
genson,955623,3.28,10,,0,,0,10,5,,10,0,,,10
dogpile-cache,660958,3.28,10,0,0,,0,10,5,,10,0,,,10
dsnparse,191087,3.28,10,0,0,,0,10,5,,10,0,,,10
asgi-lifespan,185493,3.28,10,,0,,0,10,5,,10,0,,,10
python-socks,183282,3.28,10,0,0,,0,10,5,,10,0,,,10
forex-python,168831,3.28,10,,0,,0,10,5,,10,0,,,10
xlsx2csv,145769,3.28,10,0,0,,0,10,5,,10,0,,,10
multiprocessing-logging,129655,3.28,10,0,0,,0,10,5,,10,0,,,10
ipython-sql,99476,3.28,10,0,0,,0,10,5,,10,0,,,10
chromedriver-binary,76379,3.28,10,0,0,,0,10,5,,10,0,,,10
grpc-google-iam-v1,12779791,3.25,10,,0,,0,10,2,,4,10,,,10
python-magic,5144956,3.25,10,0,0,,0,9,5,,10,0,,,10
ray,2212639,3.25,8,,0,,0,10,10,,2,9,0,,6
notifiers,529851,3.25,10,0,0,10,0,10,0,,0,0,,0,8
fasttext-wheel,270259,3.25,10,,0,,0,10,0,,8,9,,,10
rake-nltk,198773,3.25,10,0,0,10,0,10,0,,6,0,,0,4
schedula,172230,3.25,10,0,0,10,0,10,0,,6,0,,0,4
ipydatawidgets,90300,3.25,10,,0,10,0,9,3,,8,0,,0,0
azure-multiapi-storage,2486020,3.22,10,0,0,,0,10,0,,8,10,0,,9
face,1152614,3.22,10,0,0,,10,9,0,,10,0,,,8
instana,588091,3.22,10,,0,10,0,10,5,,4,0,,0,0
feast,168053,3.22,10,,5,0,0,10,10,10,4,0,,0,0
django-better-admin-arrayfield,102356,3.22,10,0,0,10,0,10,0,,7,0,,0,3
hologram,2298092,3.19,10,0,0,,0,10,4,,10,0,0,,10
pynndescent,749832,3.19,10,0,0,,0,10,8,,10,0,,,6
umap-learn,728230,3.19,10,0,0,,0,10,10,,4,0,,,8
func-timeout,605417,3.19,10,0,0,,0,10,4,,10,0,,,10
jsonformatter,399137,3.19,10,0,0,,0,10,4,,10,0,,,10
missingno,383652,3.19,10,0,0,,0,10,4,,10,0,,,10
msoffcrypto-tool,329813,3.19,10,0,0,0,0,10,6,,7,0,,0,10
nats-py,235463,3.19,10,0,0,,0,10,5,,10,0,,,9
pysnooper,223032,3.19,10,0,0,,0,10,4,,10,0,,,10
aws-embedded-metrics,172129,3.19,10,,0,,0,10,0,,6,10,,,10
torchcrepe,112537,3.19,10,0,0,,0,10,4,,10,0,,,10
telebot,94966,3.19,10,0,0,,0,10,4,,10,0,,,10
mypy-extensions,35441253,3.16,10,,0,,0,9,4,,10,0,,,10
ipaddress,4099923,3.16,10,0,0,,10,9,0,,6,0,,,10
google-cloud-audit-log,2947810,3.16,10,,0,,0,10,1,,4,10,,,10
cchardet,1032310,3.16,10,,0,10,0,9,0,,5,0,0,0,4
textblob,782222,3.16,10,0,0,,0,10,0,,10,10,0,,7
jupyter-nbextensions-configurator,318281,3.16,10,,0,,0,9,4,,10,0,,,10
pydomo,206490,3.16,10,0,0,,0,10,5,,8,0,0,,10
keras-mxnet,85284,3.16,10,0,0,,0,9,0,,6,10,,,10
yolov5,81664,3.16,10,0,0,10,0,10,5,,3,0,,0,0
dbt-snowflake,1759255,3.12,10,,0,0,0,10,10,,,0,0,0,10
dbt-redshift,862251,3.12,10,,0,0,0,10,10,,,0,0,0,10
bz2file,818102,3.12,10,0,0,,10,0,0,,10,0,,,10
dbt-bigquery,779376,3.12,10,,0,0,0,10,10,,,0,0,0,10
webexteamssdk,91976,3.12,10,0,0,10,0,10,0,,7,0,,0,2
inflection,8059288,3.09,10,,0,,0,10,3,,10,0,,,10
pydata-google-auth,5312402,3.09,10,,0,,0,10,3,,10,0,0,,10
uri-template,3003741,3.09,10,0,0,,0,10,3,,10,0,,,10
uplink,465348,3.09,10,,0,,0,10,3,,10,0,,,10
airflow-provider-fivetran,243386,3.09,10,,0,,0,10,3,,10,0,0,,10
aiohttp-socks,151512,3.09,10,0,0,,0,10,3,,10,0,,,10
mailchimp3,125921,3.09,10,0,0,,0,10,3,,10,0,,,10
evdev,116745,3.09,10,0,0,,0,10,3,,10,0,0,,10
conjure-python-client,101195,3.09,10,,0,,0,10,7,,10,0,,,6
motmetrics,77916,3.09,10,0,0,10,0,10,0,,5,0,,0,3
boto,8601313,3.06,10,0,0,10,0,9,0,,8,0,,0,1
simple-salesforce,6059661,3.06,10,,0,,0,9,3,,10,0,,,10
ldap3,1654196,3.06,10,0,0,,0,9,3,,10,0,,,10
blendmodes,1643131,3.06,10,0,0,,0,10,0,,10,4,,,10
stomp-py,190142,3.06,10,0,0,,0,10,5,,8,0,,,9
mechanize,145901,3.06,10,0,0,,0,10,0,,10,4,,,10
dtale,109965,3.03,10,0,0,,0,10,10,,6,0,,,5
optimizely-sdk,90346,3.03,10,,0,0,0,10,10,,0,0,,0,9
azure-cli-core,4279004,3.00,4,,0,0,0,10,10,,,10,0,0,8
azure-cli,3969501,3.00,4,,0,0,0,10,10,,,10,0,0,8
azure-cli-telemetry,3328031,3.00,4,,0,0,0,10,10,,,10,0,0,8
azure-cli-nspkg,1053262,3.00,4,,0,0,0,10,10,,,10,0,0,8
pyhumps,779128,3.00,10,,0,10,0,9,0,,7,0,,0,1
evergreen-py,583995,3.00,10,,0,,0,10,4,,10,0,,,8
readability-lxml,451340,3.00,10,0,0,,0,10,2,,10,0,,,10
unidiff,409438,3.00,10,0,0,,0,10,2,,10,0,,,10
jinja2-cli,280731,3.00,10,0,0,,0,10,2,,10,0,,,10
grequests,277472,3.00,10,0,0,,0,10,2,,10,0,,,10
cloudscraper,275314,3.00,10,0,0,,0,10,3,,10,0,,,9
credstash,225851,3.00,10,0,0,,0,10,0,,10,9,0,,6
jaconv,204529,3.00,10,,0,,0,10,2,,10,0,,,10
yagmail,135407,3.00,10,0,0,,0,10,2,,10,0,,,10
pyarrowfs-adlgen2,123538,3.00,10,0,0,,0,10,2,,10,0,,,10
flake8-noqa,103737,3.00,10,0,0,,0,10,2,,10,0,,,10
django-graphql-jwt,93026,3.00,10,0,0,10,0,10,0,,8,0,,0,0
mo-imports,92386,3.00,10,0,0,,0,10,2,,10,0,,,10
torchlibrosa,85961,3.00,10,0,0,,0,10,2,,10,0,,,10
exponent-server-sdk,78440,3.00,10,,0,,0,10,2,,10,0,,,10
django-timezone-field,914177,2.97,10,0,0,10,0,10,0,,6,0,,0,1
playsound,472784,2.97,10,0,0,,0,9,2,,10,0,,,10
rstr,341557,2.97,10,0,0,,0,9,2,,10,0,,,10
tbats,292905,2.97,10,0,0,,0,10,3,,8,0,,,10
ipy,142125,2.97,10,0,0,,0,9,2,,10,0,,,10
delocate,87925,2.97,0,0,0,10,0,10,1,,6,0,,0,10
simple-settings,75441,2.97,10,0,0,10,0,10,0,,6,0,,0,1
ffmpeg-python,1131732,2.94,10,0,0,10,0,10,0,,7,0,,0,0
analytics-python,933858,2.94,10,,0,,0,10,4,,6,0,,,10
pymatting,489954,2.94,10,0,0,10,0,10,0,,7,0,,0,0
segment-analytics-python,476481,2.94,10,,0,,0,10,4,,6,0,,,10
wasmer,342307,2.94,1,0,0,10,0,10,10,,4,0,0,0,1
wasmer-compiler-cranelift,312029,2.94,1,0,0,10,0,10,10,,4,0,0,0,1
sql-formatter,188905,2.94,10,0,0,10,0,10,0,,7,0,,0,0
pyzbar,149795,2.94,10,0,0,10,0,10,0,,7,0,,0,0
django-nested-admin,144030,2.94,10,0,0,10,0,9,1,,6,0,,0,0
fastdownload,107825,2.94,10,0,0,10,0,10,0,,7,0,,0,0
validator-collection,102241,2.94,10,0,0,10,0,10,0,,7,0,,0,0
jsonpath-ng,15816808,2.91,10,0,0,,0,10,2,,10,0,,,9
kafka-python,7018247,2.91,10,0,0,,0,10,1,,10,0,,,10
astor,6092545,2.91,10,0,0,,0,10,1,,10,0,,,10
texttable,4655774,2.91,10,0,0,,0,10,1,,10,0,,,10
aws-psycopg2,3782017,2.91,0,0,0,10,0,0,3,,7,0,,0,10
user-agents,2512103,2.91,10,0,0,,0,10,1,,10,0,,,10
pyorc,616579,2.91,10,0,0,,0,10,1,,10,0,,,10
inject,525443,2.91,10,0,0,,0,10,1,,10,0,,,10
kafka,471949,2.91,10,0,0,,0,10,1,,10,0,,,10
django-mptt,452679,2.91,10,0,0,10,0,9,0,,7,0,,0,0
ccard,435106,2.91,10,0,0,,0,10,1,,10,0,,,10
django-guardian,327310,2.91,10,,0,10,0,9,0,,7,0,,0,0
readerwriterlock,232962,2.91,10,0,0,,0,10,1,,10,0,,,10
chromedriver-autoinstaller,136591,2.91,10,0,0,,0,10,1,,10,0,,,10
tailer,124042,2.91,10,0,0,,0,10,1,,10,0,,,10
u-msgpack-python,110093,2.91,10,0,0,,0,10,1,,10,0,,,10
flask-debugtoolbar,108411,2.91,10,,0,,0,10,1,,10,0,,,10
libusb1,82770,2.91,10,0,0,,0,10,1,,10,0,,,10
lithium-reducer,75928,2.91,10,,0,,0,10,1,,10,0,,,10
mccabe,22683886,2.88,10,0,0,,0,9,1,,10,0,,,10
shap,5353216,2.88,10,,0,10,0,10,0,,6,0,,0,0
dbt-extractor,2178797,2.88,10,,0,10,0,10,0,,6,0,,0,0
redis-py-cluster,1933292,2.88,10,0,2,,0,10,0,,10,0,0,,10
presto-python-client,1105387,2.88,10,0,0,,0,10,2,,8,0,,,10
comtypes,736806,2.88,8,0,0,,0,9,3,,10,0,0,,10
pytest-selenium,147564,2.88,10,,0,10,0,9,0,,2,0,,0,3
sly,113765,2.88,10,0,0,,0,9,1,,10,0,,,10
ipyslickgrid,84414,2.88,10,0,0,10,0,10,0,,6,0,,0,0
django-elasticsearch-dsl,140429,2.84,10,,0,10,0,9,0,,6,0,0,0,0
typing-inspect,18148928,2.81,10,0,0,,0,10,0,,10,0,,,10
asynctest,16604156,2.81,10,0,0,,0,10,0,,10,0,,,10
pickleshare,15762896,2.81,10,0,0,,0,10,0,,10,0,,,10
backcall,15487778,2.81,10,0,0,,0,10,0,,10,0,,,10
pytzdata,9739597,2.81,10,0,0,,0,10,0,,10,0,,,10
dataclasses,9337566,2.81,10,0,0,,0,10,0,,10,0,,,10
querystring-parser,9198195,2.81,10,0,0,,0,10,0,,10,0,,,10
rfc3339-validator,9164772,2.81,10,0,0,,0,10,0,,10,0,,,10
ordered-set,6922874,2.81,10,0,0,,0,10,0,,10,0,,,10
deprecation,6883147,2.81,10,0,0,,0,10,0,,10,0,,,10
randomstuff-py,6570398,2.81,10,0,0,,0,10,0,,10,0,,,10
rfc3986-validator,5786245,2.81,10,0,0,,0,10,0,,10,0,,,10
imagesize,5496204,2.81,10,0,0,,0,10,0,,10,0,,,10
pymeeus,5081184,2.81,10,0,0,,0,10,0,,10,0,,,10
atomicwrites,4782230,2.81,10,0,0,,0,10,0,,10,0,,,10
stringcase,4555211,2.81,10,0,0,,0,10,0,,10,0,,,10
pydot,4501697,2.81,10,,0,,0,10,0,,10,0,,,10
schema,4395548,2.81,10,0,0,,0,10,0,,10,0,,,10
cligj,4362627,2.81,10,0,0,,0,10,0,,10,0,,,10
jsondiff,4259128,2.81,10,0,0,,0,10,0,,10,0,,,10
monotonic,3987693,2.81,10,0,0,,0,10,0,,10,0,,,10
pytimeparse,3844321,2.81,10,0,0,,0,10,0,,10,0,0,,10
python-editor,3838473,2.81,10,0,0,,0,10,0,,10,0,,,10
pathtools,3821942,2.81,10,0,0,,0,10,0,,10,0,,,10
boto3-type-annotations,3739651,2.81,10,0,0,,0,10,0,,10,0,,,10
junit-xml,3667719,2.81,10,0,0,,0,10,0,,10,0,,,10
terminaltables,3614424,2.81,10,0,0,,0,10,0,,10,0,,,10
langcodes,3016867,2.81,10,0,0,,0,10,0,,10,0,,,10
lunarcalendar,2450101,2.81,10,0,0,,0,10,0,,10,0,,,10
pkgconfig,2315608,2.81,10,0,0,,0,10,0,,10,0,,,10
cloudns-api,2192429,2.81,10,0,0,,0,10,0,,10,0,,,10
polling,2144360,2.81,10,0,0,,0,10,0,,10,0,,,10
dynamodb-json,2003193,2.81,10,0,0,,0,10,0,,10,0,,,10
gspread-dataframe,1973840,2.81,10,,0,,0,10,0,,10,0,,,10
cachy,1867761,2.81,10,0,0,,0,10,0,,10,0,,,10
pyrfc3339,1860320,2.81,10,0,0,,0,10,0,,10,0,0,,10
clean-fid,1743222,2.81,10,0,0,,0,10,0,,10,0,,,10
telethon-session-sqlalchemy,1691428,2.81,10,0,0,,0,10,0,,10,0,,,10
telethon-tgcrypto,1670439,2.81,10,0,0,,0,10,0,,10,0,,,10
yacs,1526606,2.81,10,0,0,,0,10,0,,10,0,,,10
dash,1510090,2.81,10,,0,,0,10,10,,10,0,,,0
pyxlsb,1431740,2.81,10,0,0,,0,10,0,,10,0,0,,10
chevron,1348220,2.81,10,0,0,,0,10,0,,10,0,,,10
pyaes,1292324,2.81,10,0,0,,0,10,0,,10,0,,,10
pure-sasl,1258520,2.81,10,0,0,,0,10,0,,10,0,,,10
flask-restful,1229671,2.81,10,0,0,,0,10,0,,10,0,,,10
sseclient-py,1196190,2.81,10,0,0,,0,10,0,,10,0,,,10
autopage,1193028,2.81,10,0,0,,0,10,0,,10,0,,,10
gputil,1149527,2.81,10,0,0,,0,10,0,,10,0,,,10
publication,1133140,2.81,10,0,0,,0,10,0,,10,0,,,10
glob2,1033786,2.81,10,0,0,,0,10,0,,10,0,,,10
blessings,957354,2.81,10,0,0,,0,10,0,,10,0,,,10
ws4py,936356,2.81,10,0,0,,0,10,0,,10,0,,,10
click-option-group,902948,2.81,10,,0,,0,10,0,,10,0,0,,10
fusepy,900640,2.81,10,0,0,,0,10,0,,10,0,,,10
future-fstrings,890626,2.81,10,0,0,,0,10,0,,10,0,,,10
dominate,881131,2.81,10,0,0,,0,10,0,,10,0,,,10
flaky,845526,2.81,10,,0,,0,10,0,,10,0,0,,10
snuggs,807179,2.81,10,0,0,,0,10,0,,10,0,,,10
j2cli,801314,2.81,10,0,0,,0,10,0,,10,0,,,10
update-checker,793548,2.81,10,,0,,0,10,0,,10,0,,,10
attrdict,785546,2.81,10,0,0,,0,10,0,,10,0,0,,10
python-logstash,775024,2.81,10,0,0,,0,10,0,,10,0,,,10
log-symbols,769564,2.81,10,0,0,,0,10,0,,10,0,,,10
crypto,761163,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-custom-exit-code,760645,2.81,10,0,0,,0,10,0,,10,0,,,10
roundrobin,758259,2.81,10,0,0,,0,10,0,,10,0,,,10
recommonmark,751113,2.81,10,0,0,,0,10,0,,10,0,,,10
spinners,747315,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-ordering,710570,2.81,10,0,0,,0,10,0,,10,0,,,10
probableparsing,702077,2.81,10,0,0,,0,10,0,,10,0,,,10
usaddress,681743,2.81,10,0,0,,0,10,0,,10,0,,,10
pyinotify,663243,2.81,10,0,0,,0,10,0,,10,0,,,10
ratelimiter,647004,2.81,10,0,0,,0,10,0,,10,0,,,10
eth-keys,621424,2.81,10,0,0,,0,10,0,,10,0,,,10
sqlalchemy-stubs,611713,2.81,10,0,0,,0,10,0,,10,0,,,10
fastprogress,607190,2.81,10,0,0,,0,10,0,,10,0,,,10
gorilla,601552,2.81,10,0,0,,0,10,0,,10,0,,,10
pygtrie,576720,2.81,10,0,0,,0,10,0,,10,0,,,10
click-spinner,563438,2.81,10,0,0,,0,10,0,,10,0,,,10
fs-s3fs,559012,2.81,10,0,0,,0,10,0,,10,0,,,10
uptime,553819,2.81,10,0,0,,0,10,0,,10,0,,,10
pretty-html-table,548666,2.81,10,0,0,,0,10,0,,10,0,,,10
pyhdb,548650,2.81,10,0,0,,0,10,0,,10,0,0,,10
jsonpath-rw-ext,537307,2.81,10,,0,,0,10,0,,10,0,,,10
pykwalify,522020,2.81,10,,0,,0,10,0,,10,0,0,,10
environs,504572,2.81,10,,0,,0,10,0,,10,0,,,10
apispec-webframeworks,491752,2.81,10,,0,,0,10,0,,10,0,,,10
progress,489478,2.81,10,0,0,,0,10,0,,10,0,,,10
ecos,488382,2.81,10,0,0,,0,10,0,,10,0,,,10
markuppy,483408,2.81,10,0,0,,0,10,0,,10,0,,,10
colour,483386,2.81,10,0,0,,0,10,0,,10,0,,,10
ansicolors,471940,2.81,10,0,0,,0,10,0,,10,0,,,10
arabic-reshaper,470318,2.81,10,0,0,,0,10,0,,10,0,0,,10
json-rpc,468326,2.81,10,,0,,0,10,0,,10,0,,,10
random-password-generator,454780,2.81,10,,0,,0,10,0,,10,0,,,10
graypy,454532,2.81,10,0,0,,0,10,0,,10,0,,,10
jieba,451322,2.81,10,,0,,0,10,0,,10,0,,,10
livereload,449875,2.81,10,0,0,,0,10,0,,10,0,,,10
ratelim,449167,2.81,10,0,0,,0,10,0,,10,0,,,10
pymannkendall,446179,2.81,10,0,0,,0,10,0,,10,0,,,10
invisible-watermark,444909,2.81,10,0,0,,0,10,0,,10,0,0,,10
parallel-ssh,442116,2.81,10,,0,,0,10,0,,10,0,,,10
lunardate,438708,2.81,10,0,0,,0,10,0,,10,0,,,10
iso3166,433158,2.81,10,0,0,,0,10,0,,10,0,,,10
pyjarowinkler,432168,2.81,10,0,0,,0,10,0,,10,0,,,10
dateutils,430623,2.81,10,0,0,,0,10,0,,10,0,,,10
g2p-en,430309,2.81,10,0,0,,0,10,0,,10,0,,,10
isoweek,429543,2.81,10,0,0,,0,10,0,,10,0,,,10
pyfarmhash,421825,2.81,10,0,0,,0,10,0,,10,0,,,10
jsonfield,411867,2.81,10,,0,,0,10,0,,10,0,0,,10
cdifflib,404346,2.81,10,0,0,,0,10,0,,10,0,,,10
attr,400102,2.81,10,0,0,,0,10,0,,10,0,,,10
djangorestframework-jwt,396244,2.81,10,0,0,,0,10,0,,10,0,,,10
varint,380854,2.81,10,0,0,,0,10,0,,10,0,,,10
xmlrunner,369800,2.81,10,0,0,,0,10,0,,10,0,,,10
pylru,368868,2.81,10,0,0,,0,10,0,,10,0,,,10
memoization,363504,2.81,10,0,0,,0,10,0,,10,0,,,10
python3-logstash,362049,2.81,10,0,0,,0,10,0,,10,0,,,10
robotframework-stacktrace,353076,2.81,10,0,0,,0,10,0,,10,0,0,,10
keyboard,352134,2.81,10,0,0,,0,10,0,,10,0,,,10
args,350746,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-lazy-fixture,346553,2.81,10,0,0,,0,10,0,,10,0,,,10
bumpversion,344616,2.81,10,0,0,,0,10,0,,10,0,,,10
snapshottest,341617,2.81,10,0,0,,0,10,0,,10,0,,,10
flask-swagger-ui,340187,2.81,10,0,0,,0,10,0,,10,0,,,10
untokenize,339607,2.81,10,0,0,,0,10,0,,10,0,,,10
quandl,328923,2.81,10,,0,,0,10,0,,10,0,,,10
english-words,328088,2.81,10,0,0,,0,10,0,,10,0,,,10
textdistance,327990,2.81,10,0,0,,0,10,0,,10,0,0,,10
python-string-utils,327771,2.81,10,0,0,,0,10,0,,10,0,,,10
assertpy,324912,2.81,10,0,0,,0,10,0,,10,0,,,10
pysmi,322410,2.81,10,0,0,,0,10,0,,10,0,,,10
pypd,321251,2.81,10,,0,,0,10,0,,10,0,,,10
tdigest,320599,2.81,10,0,0,,0,10,0,,10,0,,,10
readthedocs-sphinx-ext,320490,2.81,10,,0,,0,10,0,,10,0,,,10
arnparse,318609,2.81,10,,0,,0,10,0,,10,0,,,10
dotmap,315367,2.81,10,0,0,,0,10,0,,10,0,,,10
braceexpand,310905,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-pythonpath,308638,2.81,10,0,0,,0,10,0,,10,0,,,10
ddlparse,308337,2.81,10,0,0,,0,10,0,,10,0,,,10
pysnmp,307027,2.81,10,0,0,,0,10,0,,10,0,,,10
imutils,299568,2.81,10,,0,,0,10,0,,10,0,,,10
shyaml,298805,2.81,10,0,0,,0,10,0,,10,0,,,10
whichcraft,297606,2.81,10,0,0,,0,10,0,,10,0,,,10
click-help-colors,296433,2.81,10,0,0,,0,10,0,,10,0,,,10
jwt,291644,2.81,10,0,0,,0,10,0,,10,0,,,10
django-csp,284825,2.81,10,0,0,,0,10,0,,10,0,,,10
jstyleson,279689,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-dotenv,278807,2.81,10,0,0,,0,10,0,,10,0,,,10
robotremoteserver,276824,2.81,10,0,0,,0,10,0,,10,0,,,10
lkml,273986,2.81,10,0,0,,0,10,0,,10,0,,,10
badx12,271619,2.81,10,0,0,,0,10,0,,10,0,,,10
ipcqueue,269469,2.81,10,0,0,,0,10,0,,10,0,,,10
testing-common-database,266278,2.81,10,0,0,,0,10,0,,10,0,,,10
tensorboard-plugin-profile,266066,2.81,10,,0,,0,10,10,,10,0,,,0
metaphone,258648,2.81,10,0,0,,0,10,0,,10,0,,,10
warcio,257470,2.81,10,0,0,,0,10,0,,10,0,,,10
pyphonetics,255984,2.81,10,0,0,,0,10,0,,10,0,,,10
testing-postgresql,253479,2.81,10,0,0,,0,10,0,,10,0,,,10
